Tamaño, Tasa de Suciedad, Agente, Medida de Desempeño, Tiempo
8, 0.2, Reflexivo, 12, 0.0006859302520751953
8, 0.4, Reflexivo, 25, 0.0007374286651611328
8, 0.4, Reflexivo, 25, 0.0012469291687011719
8, 0.4, Reflexivo, 25, 0.0012896060943603516
8, 0.4, Reflexivo, 25, 0.0015635490417480469
8, 0.4, Reflexivo, 25, 0.0007038116455078125
8, 0.4, Reflexivo, 25, 0.0007002353668212891
8, 0.4, Reflexivo, 25, 0.0007958412170410156
8, 0.4, Reflexivo, 25, 0.0008854866027832031
8, 0.4, Reflexivo, 25, 0.0018603801727294922
8, 0.4, Reflexivo, 25, 0.001009225845336914
8, 0.8, Reflexivo, 51, 0.0008041858673095703
8, 0.8, Reflexivo, 51, 0.0006701946258544922
8, 0.8, Reflexivo, 51, 0.0006763935089111328
8, 0.8, Reflexivo, 50, 0.0007007122039794922
8, 0.8, Reflexivo, 51, 0.0006730556488037109
8, 0.8, Reflexivo, 51, 0.0009801387786865234
8, 0.8, Reflexivo, 51, 0.0008897781372070312
8, 0.8, Reflexivo, 51, 0.0006699562072753906
8, 0.8, Reflexivo, 51, 0.0012094974517822266
8, 0.8, Reflexivo, 51, 0.0012371540069580078
16, 0.1, Reflexivo, 18, 0.0007090568542480469
16, 0.1, Reflexivo, 22, 0.0007059574127197266
16, 0.1, Reflexivo, 20, 0.0007009506225585938
16, 0.1, Reflexivo, 21, 0.0007047653198242188
16, 0.1, Reflexivo, 19, 0.0007026195526123047
16, 0.1, Reflexivo, 21, 0.0006995201110839844
16, 0.1, Reflexivo, 20, 0.0008041858673095703
16, 0.1, Reflexivo, 18, 0.0007052421569824219
16, 0.1, Reflexivo, 15, 0.0007340908050537109
16, 0.1, Reflexivo, 16, 0.0007085800170898438
16, 0.2, Reflexivo, 35, 0.0006794929504394531
16, 0.2, Reflexivo, 36, 0.00067901611328125
16, 0.2, Reflexivo, 38, 0.0006797313690185547
16, 0.2, Reflexivo, 33, 0.0006806850433349609
16, 0.2, Reflexivo, 34, 0.001020669937133789
16, 0.2, Reflexivo, 29, 0.0011296272277832031
16, 0.2, Reflexivo, 36, 0.0009949207305908203
16, 0.2, Reflexivo, 41, 0.0006759166717529297
16, 0.2, Reflexivo, 45, 0.0006747245788574219
16, 0.2, Reflexivo, 42, 0.0006799697875976562
16, 0.4, Reflexivo, 69, 0.0006918907165527344
16, 0.4, Reflexivo, 80, 0.0006909370422363281
16, 0.4, Reflexivo, 65, 0.0006971359252929688
16, 0.4, Reflexivo, 82, 0.0006866455078125
16, 0.4, Reflexivo, 75, 0.0006921291351318359
16, 0.4, Reflexivo, 57, 0.000751495361328125
16, 0.4, Reflexivo, 78, 0.0006873607635498047
16, 0.4, Reflexivo, 72, 0.0007169246673583984
16, 0.4, Reflexivo, 81, 0.0006878376007080078
16, 0.4, Reflexivo, 76, 0.0007016658782958984
16, 0.8, Reflexivo, 105, 0.0006797313690185547
16, 0.8, Reflexivo, 171, 0.0006785392761230469
16, 0.8, Reflexivo, 124, 0.0006525516510009766
16, 0.8, Reflexivo, 104, 0.0006844997406005859
16, 0.8, Reflexivo, 161, 0.0006420612335205078
16, 0.8, Reflexivo, 165, 0.0006422996520996094
16, 0.8, Reflexivo, 148, 0.0006501674652099609
16, 0.8, Reflexivo, 123, 0.0006504058837890625
16, 0.8, Reflexivo, 120, 0.0006716251373291016
16, 0.8, Reflexivo, 167, 0.0006392002105712891
32, 0.1, Reflexivo, 27, 0.0007071495056152344
32, 0.1, Reflexivo, 29, 0.0007221698760986328
32, 0.1, Reflexivo, 37, 0.0006961822509765625
32, 0.1, Reflexivo, 22, 0.0007071495056152344
32, 0.1, Reflexivo, 22, 0.0007424354553222656
32, 0.1, Reflexivo, 30, 0.0007023811340332031
32, 0.1, Reflexivo, 32, 0.0007004737854003906
32, 0.1, Reflexivo, 42, 0.0006971359252929688
32, 0.1, Reflexivo, 36, 0.0007050037384033203
32, 0.1, Reflexivo, 19, 0.0007815361022949219
32, 0.2, Reflexivo, 36, 0.0006837844848632812
32, 0.2, Reflexivo, 61, 0.0006721019744873047
32, 0.2, Reflexivo, 71, 0.0006740093231201172
32, 0.2, Reflexivo, 43, 0.0006766319274902344
32, 0.2, Reflexivo, 51, 0.0006825923919677734
32, 0.2, Reflexivo, 49, 0.0006747245788574219
32, 0.2, Reflexivo, 52, 0.0006763935089111328
32, 0.2, Reflexivo, 59, 0.0006878376007080078
32, 0.2, Reflexivo, 50, 0.0006785392761230469
32, 0.2, Reflexivo, 56, 0.0006763935089111328
32, 0.4, Reflexivo, 89, 0.0006883144378662109
32, 0.4, Reflexivo, 131, 0.000675201416015625
32, 0.4, Reflexivo, 102, 0.0006933212280273438
32, 0.4, Reflexivo, 123, 0.0006768703460693359
32, 0.4, Reflexivo, 98, 0.0006844997406005859
32, 0.4, Reflexivo, 116, 0.0006783008575439453
32, 0.4, Reflexivo, 105, 0.0006844997406005859
32, 0.4, Reflexivo, 77, 0.0006923675537109375
32, 0.4, Reflexivo, 105, 0.0006818771362304688
32, 0.4, Reflexivo, 109, 0.0007345676422119141
32, 0.8, Reflexivo, 205, 0.0006768703460693359
32, 0.8, Reflexivo, 248, 0.0006196498870849609
32, 0.8, Reflexivo, 193, 0.0006341934204101562
32, 0.8, Reflexivo, 213, 0.000629425048828125
32, 0.8, Reflexivo, 198, 0.00063323974609375
32, 0.8, Reflexivo, 168, 0.0006415843963623047
32, 0.8, Reflexivo, 173, 0.0006411075592041016
32, 0.8, Reflexivo, 226, 0.0006275177001953125
32, 0.8, Reflexivo, 177, 0.0006413459777832031
