Tamaño, Tasa de Suciedad, Agente, Medida de Desempeño, Tiempo
8, 0.1, Aleatorio, 5, 0.0006122589111328125
8, 0.2, Aleatorio, 11, 0.0005996227264404297
8, 0.2, Aleatorio, 8, 0.0006172657012939453
8, 0.2, Aleatorio, 10, 0.0006020069122314453
8, 0.2, Aleatorio, 6, 0.0005984306335449219
8, 0.2, Aleatorio, 11, 0.0006010532379150391
8, 0.2, Aleatorio, 11, 0.0005984306335449219
8, 0.2, Aleatorio, 11, 0.0005941390991210938
8, 0.2, Aleatorio, 10, 0.0005950927734375
8, 0.2, Aleatorio, 8, 0.0005953311920166016
8, 0.2, Aleatorio, 11, 0.0005993843078613281
8, 0.4, Aleatorio, 17, 0.0010867118835449219
8, 0.4, Aleatorio, 16, 0.0011341571807861328
8, 0.4, Aleatorio, 19, 0.0017862319946289062
8, 0.4, Aleatorio, 21, 0.0006422996520996094
8, 0.4, Aleatorio, 22, 0.0006091594696044922
8, 0.4, Aleatorio, 16, 0.0006055831909179688
8, 0.4, Aleatorio, 21, 0.0010297298431396484
8, 0.4, Aleatorio, 19, 0.0009953975677490234
8, 0.4, Aleatorio, 21, 0.0006058216094970703
8, 0.4, Aleatorio, 19, 0.0006215572357177734
8, 0.8, Aleatorio, 39, 0.0005960464477539062
8, 0.8, Aleatorio, 43, 0.0005943775177001953
8, 0.8, Aleatorio, 44, 0.0005936622619628906
8, 0.8, Aleatorio, 41, 0.0009050369262695312
8, 0.8, Aleatorio, 35, 0.0005917549133300781
8, 0.8, Aleatorio, 38, 0.0008745193481445312
8, 0.8, Aleatorio, 40, 0.0006778240203857422
8, 0.8, Aleatorio, 32, 0.0010950565338134766
8, 0.8, Aleatorio, 37, 0.0010590553283691406
8, 0.8, Aleatorio, 34, 0.000644683837890625
16, 0.1, Aleatorio, 5, 0.0006082057952880859
16, 0.1, Aleatorio, 5, 0.0006113052368164062
16, 0.1, Aleatorio, 6, 0.0006289482116699219
16, 0.1, Aleatorio, 9, 0.0006053447723388672
16, 0.1, Aleatorio, 9, 0.0006093978881835938
16, 0.1, Aleatorio, 5, 0.0006968975067138672
16, 0.1, Aleatorio, 7, 0.0006062984466552734
16, 0.1, Aleatorio, 10, 0.0008432865142822266
16, 0.1, Aleatorio, 10, 0.0007994174957275391
16, 0.1, Aleatorio, 9, 0.0006103515625
16, 0.2, Aleatorio, 18, 0.0006220340728759766
16, 0.2, Aleatorio, 15, 0.0006022453308105469
16, 0.2, Aleatorio, 16, 0.0006017684936523438
16, 0.2, Aleatorio, 13, 0.000621795654296875
16, 0.2, Aleatorio, 9, 0.0006010532379150391
16, 0.2, Aleatorio, 16, 0.0006277561187744141
16, 0.2, Aleatorio, 17, 0.0006170272827148438
16, 0.2, Aleatorio, 19, 0.0005981922149658203
16, 0.2, Aleatorio, 11, 0.0006227493286132812
16, 0.2, Aleatorio, 18, 0.0005993843078613281
16, 0.4, Aleatorio, 35, 0.0006117820739746094
16, 0.4, Aleatorio, 37, 0.0006299018859863281
16, 0.4, Aleatorio, 28, 0.0006115436553955078
16, 0.4, Aleatorio, 31, 0.0006151199340820312
16, 0.4, Aleatorio, 37, 0.0006432533264160156
16, 0.4, Aleatorio, 31, 0.0006108283996582031
16, 0.4, Aleatorio, 33, 0.0006136894226074219
16, 0.4, Aleatorio, 33, 0.0006163120269775391
16, 0.4, Aleatorio, 25, 0.0006194114685058594
16, 0.4, Aleatorio, 34, 0.0006158351898193359
16, 0.8, Aleatorio, 67, 0.0006053447723388672
16, 0.8, Aleatorio, 49, 0.0005996227264404297
16, 0.8, Aleatorio, 71, 0.00060272216796875
16, 0.8, Aleatorio, 59, 0.0006024837493896484
16, 0.8, Aleatorio, 56, 0.0006048679351806641
16, 0.8, Aleatorio, 69, 0.0006403923034667969
16, 0.8, Aleatorio, 61, 0.0006015300750732422
16, 0.8, Aleatorio, 52, 0.0006000995635986328
16, 0.8, Aleatorio, 71, 0.0006170272827148438
16, 0.8, Aleatorio, 73, 0.0006051063537597656
32, 0.1, Aleatorio, 4, 0.0006151199340820312
32, 0.1, Aleatorio, 10, 0.0006115436553955078
32, 0.1, Aleatorio, 7, 0.0006103515625
32, 0.1, Aleatorio, 8, 0.0006139278411865234
32, 0.1, Aleatorio, 10, 0.0006120204925537109
32, 0.1, Aleatorio, 13, 0.0006093978881835938
32, 0.1, Aleatorio, 9, 0.000640869140625
32, 0.1, Aleatorio, 12, 0.0006103515625
32, 0.1, Aleatorio, 11, 0.0006136894226074219
32, 0.1, Aleatorio, 9, 0.00061798095703125
32, 0.2, Aleatorio, 24, 0.0006031990051269531
32, 0.2, Aleatorio, 18, 0.0006163120269775391
32, 0.2, Aleatorio, 28, 0.0006163120269775391
32, 0.2, Aleatorio, 18, 0.0005998611450195312
32, 0.2, Aleatorio, 18, 0.0006024837493896484
32, 0.2, Aleatorio, 17, 0.0006012916564941406
32, 0.2, Aleatorio, 19, 0.0006039142608642578
32, 0.2, Aleatorio, 23, 0.00060272216796875
32, 0.2, Aleatorio, 11, 0.0005977153778076172
32, 0.2, Aleatorio, 20, 0.0006122589111328125
32, 0.4, Aleatorio, 35, 0.0006127357482910156
32, 0.4, Aleatorio, 32, 0.0006165504455566406
32, 0.4, Aleatorio, 36, 0.0006148815155029297
32, 0.4, Aleatorio, 36, 0.0006155967712402344
32, 0.4, Aleatorio, 34, 0.0006151199340820312
32, 0.4, Aleatorio, 35, 0.0006160736083984375
32, 0.4, Aleatorio, 35, 0.0006122589111328125
32, 0.4, Aleatorio, 40, 0.0006153583526611328
32, 0.4, Aleatorio, 34, 0.0006194114685058594
32, 0.4, Aleatorio, 41, 0.0006196498870849609
32, 0.8, Aleatorio, 75, 0.0006082057952880859
32, 0.8, Aleatorio, 68, 0.000606536865234375
32, 0.8, Aleatorio, 77, 0.0006041526794433594
32, 0.8, Aleatorio, 83, 0.0006229877471923828
32, 0.8, Aleatorio, 69, 0.0006036758422851562
32, 0.8, Aleatorio, 82, 0.0006194114685058594
32, 0.8, Aleatorio, 85, 0.0006093978881835938
32, 0.8, Aleatorio, 75, 0.0006186962127685547
32, 0.8, Aleatorio, 72, 0.0006127357482910156
32, 0.8, Aleatorio, 89, 0.0006146430969238281
64, 0.1, Aleatorio, 9, 0.0006198883056640625
64, 0.1, Aleatorio, 15, 0.0006282329559326172
64, 0.1, Aleatorio, 11, 0.0006279945373535156
64, 0.1, Aleatorio, 12, 0.0006248950958251953
64, 0.1, Aleatorio, 6, 0.0006439685821533203
64, 0.1, Aleatorio, 8, 0.0006339550018310547
64, 0.1, Aleatorio, 12, 0.0006191730499267578
64, 0.1, Aleatorio, 8, 0.0006167888641357422
64, 0.1, Aleatorio, 7, 0.0006353855133056641
64, 0.1, Aleatorio, 6, 0.0007128715515136719
64, 0.2, Aleatorio, 17, 0.0006055831909179688
64, 0.2, Aleatorio, 18, 0.0006046295166015625
64, 0.2, Aleatorio, 24, 0.0006105899810791016
64, 0.2, Aleatorio, 22, 0.0006117820739746094
64, 0.2, Aleatorio, 21, 0.0008878707885742188
64, 0.2, Aleatorio, 21, 0.0006127357482910156
64, 0.2, Aleatorio, 19, 0.0006556510925292969
64, 0.2, Aleatorio, 20, 0.0006146430969238281
64, 0.2, Aleatorio, 19, 0.0006186962127685547
64, 0.2, Aleatorio, 22, 0.0006139278411865234
64, 0.4, Aleatorio, 30, 0.0006239414215087891
64, 0.4, Aleatorio, 42, 0.0006306171417236328
64, 0.4, Aleatorio, 41, 0.0006535053253173828
64, 0.4, Aleatorio, 32, 0.0006413459777832031
64, 0.4, Aleatorio, 33, 0.0006258487701416016
64, 0.4, Aleatorio, 45, 0.0006275177001953125
64, 0.4, Aleatorio, 38, 0.0006303787231445312
64, 0.4, Aleatorio, 41, 0.0006318092346191406
64, 0.4, Aleatorio, 45, 0.0006277561187744141
64, 0.4, Aleatorio, 34, 0.0006306171417236328
64, 0.8, Aleatorio, 71, 0.0006194114685058594
64, 0.8, Aleatorio, 91, 0.00061798095703125
64, 0.8, Aleatorio, 84, 0.0006177425384521484
64, 0.8, Aleatorio, 81, 0.0006160736083984375
64, 0.8, Aleatorio, 76, 0.0006291866302490234
64, 0.8, Aleatorio, 67, 0.0006303787231445312
64, 0.8, Aleatorio, 81, 0.0006368160247802734
64, 0.8, Aleatorio, 90, 0.0006508827209472656
64, 0.8, Aleatorio, 78, 0.0006389617919921875
64, 0.8, Aleatorio, 72, 0.0006432533264160156
128, 0.1, Aleatorio, 13, 0.0006086826324462891
128, 0.1, Aleatorio, 8, 0.0006091594696044922
128, 0.1, Aleatorio, 9, 0.0006091594696044922
128, 0.1, Aleatorio, 10, 0.0006289482116699219
128, 0.1, Aleatorio, 6, 0.0006039142608642578
128, 0.1, Aleatorio, 13, 0.0006120204925537109
128, 0.1, Aleatorio, 8, 0.0006089210510253906
128, 0.1, Aleatorio, 8, 0.0006079673767089844
128, 0.1, Aleatorio, 7, 0.0006039142608642578
128, 0.1, Aleatorio, 8, 0.0006096363067626953
128, 0.2, Aleatorio, 23, 0.0006420612335205078
128, 0.2, Aleatorio, 15, 0.0006136894226074219
128, 0.2, Aleatorio, 19, 0.0006122589111328125
128, 0.2, Aleatorio, 18, 0.0006089210510253906
128, 0.2, Aleatorio, 20, 0.0006258487701416016
128, 0.2, Aleatorio, 19, 0.0006172657012939453
128, 0.2, Aleatorio, 15, 0.0006129741668701172
128, 0.2, Aleatorio, 14, 0.0006074905395507812
128, 0.2, Aleatorio, 14, 0.0006113052368164062
128, 0.2, Aleatorio, 17, 0.0006365776062011719
128, 0.4, Aleatorio, 33, 0.0006101131439208984
128, 0.4, Aleatorio, 41, 0.0006127357482910156
128, 0.4, Aleatorio, 33, 0.0006172657012939453
128, 0.4, Aleatorio, 38, 0.0006198883056640625
128, 0.4, Aleatorio, 40, 0.0006115436553955078
128, 0.4, Aleatorio, 42, 0.0006830692291259766
128, 0.4, Aleatorio, 37, 0.0006148815155029297
128, 0.4, Aleatorio, 30, 0.0006098747253417969
128, 0.4, Aleatorio, 30, 0.000621795654296875
128, 0.4, Aleatorio, 33, 0.0006189346313476562
128, 0.8, Aleatorio, 77, 0.00061798095703125
128, 0.8, Aleatorio, 85, 0.0006206035614013672
128, 0.8, Aleatorio, 104, 0.001155853271484375
128, 0.8, Aleatorio, 74, 0.0006115436553955078
128, 0.8, Aleatorio, 72, 0.0006098747253417969
128, 0.8, Aleatorio, 76, 0.0006129741668701172
128, 0.8, Aleatorio, 82, 0.000614166259765625
128, 0.8, Aleatorio, 83, 0.0006132125854492188
128, 0.8, Aleatorio, 78, 0.0006148815155029297
128, 0.8, Aleatorio, 63, 0.0006079673767089844
