Tamaño, Tasa de Suciedad, Agente, Medida de Desempeño, Tiempo
2, 0.4, Reflexivo, 1, 0.0007936954498291016
2, 0.4, Reflexivo, 1, 0.0006911754608154297
2, 0.4, Reflexivo, 1, 0.0006971359252929688
2, 0.4, Reflexivo, 1, 0.000713348388671875
2, 0.4, Reflexivo, 1, 0.0006995201110839844
2, 0.4, Reflexivo, 1, 0.0006945133209228516
2, 0.4, Reflexivo, 1, 0.0007143020629882812
2, 0.4, Reflexivo, 1, 0.0007603168487548828
2, 0.4, Reflexivo, 1, 0.0006909370422363281
2, 0.4, Reflexivo, 1, 0.0009701251983642578
4, 0.4, Reflexivo, 6, 0.0006809234619140625
4, 0.4, Reflexivo, 6, 0.0006906986236572266
4, 0.4, Reflexivo, 6, 0.0007140636444091797
4, 0.4, Reflexivo, 6, 0.000797271728515625
4, 0.4, Reflexivo, 6, 0.0006890296936035156
4, 0.4, Reflexivo, 6, 0.0007009506225585938
4, 0.4, Reflexivo, 6, 0.0006952285766601562
4, 0.4, Reflexivo, 6, 0.0006873607635498047
4, 0.4, Reflexivo, 6, 0.0007052421569824219
4, 0.4, Reflexivo, 6, 0.0006923675537109375
8, 0.4, Reflexivo, 25, 0.0007061958312988281
8, 0.4, Reflexivo, 25, 0.000720977783203125
8, 0.4, Reflexivo, 25, 0.0007109642028808594
8, 0.4, Reflexivo, 25, 0.0007069110870361328
8, 0.4, Reflexivo, 25, 0.0007207393646240234
8, 0.4, Reflexivo, 25, 0.0007112026214599609
8, 0.4, Reflexivo, 25, 0.0007145404815673828
8, 0.4, Reflexivo, 25, 0.0007300376892089844
8, 0.4, Reflexivo, 25, 0.0007073879241943359
8, 0.4, Reflexivo, 25, 0.0007071495056152344
16, 0.4, Reflexivo, 73, 0.0006935596466064453
16, 0.4, Reflexivo, 76, 0.0008957386016845703
16, 0.4, Reflexivo, 84, 0.0007102489471435547
16, 0.4, Reflexivo, 71, 0.0006945133209228516
16, 0.4, Reflexivo, 65, 0.0007050037384033203
16, 0.4, Reflexivo, 80, 0.0007164478302001953
16, 0.4, Reflexivo, 64, 0.0008764266967773438
16, 0.4, Reflexivo, 82, 0.0006923675537109375
16, 0.4, Reflexivo, 73, 0.0006992816925048828
16, 0.4, Reflexivo, 84, 0.0006949901580810547
32, 0.4, Reflexivo, 61, 0.0006947517395019531
32, 0.4, Reflexivo, 114, 0.0006780624389648438
32, 0.4, Reflexivo, 105, 0.0007076263427734375
32, 0.4, Reflexivo, 99, 0.0006895065307617188
32, 0.4, Reflexivo, 134, 0.0006854534149169922
32, 0.4, Reflexivo, 112, 0.0006988048553466797
32, 0.4, Reflexivo, 108, 0.0006873607635498047
32, 0.4, Reflexivo, 98, 0.0006880760192871094
32, 0.4, Reflexivo, 107, 0.0011510848999023438
32, 0.4, Reflexivo, 94, 0.001004934310913086
64, 0.4, Reflexivo, 154, 0.0006625652313232422
64, 0.4, Reflexivo, 134, 0.00067138671875
64, 0.4, Reflexivo, 108, 0.0006830692291259766
64, 0.4, Reflexivo, 104, 0.0007014274597167969
64, 0.4, Reflexivo, 108, 0.0006749629974365234
64, 0.4, Reflexivo, 109, 0.0009503364562988281
64, 0.4, Reflexivo, 143, 0.0012011528015136719
64, 0.4, Reflexivo, 125, 0.0012519359588623047
64, 0.4, Reflexivo, 146, 0.0006670951843261719
64, 0.4, Reflexivo, 107, 0.0007090568542480469
128, 0.4, Reflexivo, 135, 0.0006735324859619141
128, 0.4, Reflexivo, 124, 0.0006728172302246094
128, 0.4, Reflexivo, 158, 0.0006551742553710938
128, 0.4, Reflexivo, 155, 0.0006628036499023438
128, 0.4, Reflexivo, 99, 0.0012235641479492188
128, 0.4, Reflexivo, 135, 0.0013442039489746094
128, 0.4, Reflexivo, 114, 0.0012464523315429688
128, 0.4, Reflexivo, 129, 0.0007395744323730469
128, 0.4, Reflexivo, 128, 0.0006654262542724609
128, 0.4, Reflexivo, 116, 0.0006742477416992188
